text,tweet_unique_id,author_handle,author_id,author_verified,date_tweeted,num_followers,num_following
$TWLO Don't sweat this. You don't have to be careful. You just need to go away for a while. Go about your life and… https://t.co/ZdeUhzgYLo,1156925385923338241,imrnlil,16641541,False,2019-08-01 13:51:21+00:00,152,499
@GLOBALCITIZEN $TWLO the algo's get a hold and it doesnt matter WHAT THE FUNDAMENTALS ARE. the report last night ... https://t.co/xnJjg8AJjN,1156925893882916865,apppro1,447061276,False,2019-08-01 13:53:22+00:00,3197,4985
RT @Roane_H: On watch 8/1: $CXO $PS $K $W $CROX $WLL $TWLO $QCOM,1156926347681210368,Gambiste1,1136370591517290496,False,2019-08-01 13:55:10+00:00,1384,2
$TWLO traded last night post-earnings &amp; carried a half sized position into this a.m. Re-filled to full sized on this pullback.,1156926839257874434,ibex_matt,3571775352,False,2019-08-01 13:57:07+00:00,2174,268
@Fibonacciqueen Can we get your insight on $twlo,1156926913967005697,zekeZ24,706664914161635328,False,2019-08-01 13:57:25+00:00,17,300
"RT @apppro1: $TWLO    

Thu Aug 01 06:40:01 2019 EDT

DJ Twilio Is Maintained at Overweight by KeyBanc
 
DJ Twilio Price Target RAISED to $…",1156927196667080704,Gambiste1,1136370591517290496,False,2019-08-01 13:58:33+00:00,1384,2
$TWLO flat as expected https://t.co/mudc8ebA2w,1156927684334764032,aboutheoptions,831801503694336000,False,2019-08-01 14:00:29+00:00,1861,4
"RT @apppro1: @musicandwork Like I said yesterday - I HOPE $TWLO learned one thing from yesterdays:

NEVER EVER report on Fed Day!!!!!!!!!!!…",1156928780868284419,Gambiste1,1136370591517290496,False,2019-08-01 14:04:50+00:00,1383,2
$TWLO great entry point for this long term winner. The numbers are great,1156929455945687040,nobullshitplzok,307254126,False,2019-08-01 14:07:31+00:00,9,317
"RT @StockWatch247: Twillo ( $TWLO ) Posts Strong Results but Market Turbulence Spoils the Party https://t.co/2kJIWLtr9v

#stockstowatch #ac…",1156929548908474368,Gambiste1,1136370591517290496,False,2019-08-01 14:07:53+00:00,1383,2
"RT @realChadCurtis: Make sure to read my $TWLO News Article this a.m..
They beat the Street but the Fed Spoiled the Party!

Twillo (TWLO) P…",1156929545838243845,Gambiste1,1136370591517290496,False,2019-08-01 14:07:53+00:00,1383,2
"RT @apppro1: BoAML on @twlilio $TWLO:

""Solid quarter given Verizon A2P fee delay, Flex/IoT/SEND offer upside; maintain Buy 
   
Maintain R…",1156929554377822209,Gambiste1,1136370591517290496,False,2019-08-01 14:07:55+00:00,1383,2
"RT @apppro1: BoAML on @twlilio $TWLO: 
 
""Solid quarter given Verizon A2P fee delay, Flex/IoT/SEND offer upside; maintain Buy  
Maintain Ra…",1156929561654943745,Gambiste1,1136370591517290496,False,2019-08-01 14:07:56+00:00,1383,2
"RT @apppro1: $TWLO 
Thu Aug 01 06:40:01 2019 EDT
DJ Twilio Is Maintained at Overweight by KeyBanc
DJ Twilio Price Target RAISED to $158.00/…",1156929565916389376,Gambiste1,1136370591517290496,False,2019-08-01 14:07:57+00:00,1383,2
RT @jfahmy: Updated view of $TWLO. Impressive revenue acceleration. @MarketSmith @IBDinvestors #IBDPartner https://t.co/dlepmQpknD,1156929580491579392,Gambiste1,1136370591517290496,False,2019-08-01 14:08:01+00:00,1383,2
RT @jscherniack: Yep $TWLO R/g since the conference call. https://t.co/L7M0Trej8S,1156929582689411072,Gambiste1,1136370591517290496,False,2019-08-01 14:08:01+00:00,1383,2
"RT @MadMraket: There R sunshine somewhere on the planet .. 
 
$SHOP up $25.77 
$W  up $6.67 
$AYX up $6.78 
$TWLO up $2  .. if U didn't buy…",1156929585633796096,Gambiste1,1136370591517290496,False,2019-08-01 14:08:02+00:00,1383,2
RT @newmoneyFC: Was kind of hoping market sold off $TWLO.. dang thing is green now pre-market.. was ready to back up the truck!,1156929592281767938,Gambiste1,1136370591517290496,False,2019-08-01 14:08:04+00:00,1383,2
"$TWLO Twilio beats across the board https://t.co/3diIvYpe49
-
$275M vs $263.72M. That’s a beat.

* Adjusted EPS: $0… https://t.co/YDD9nyrv0K",1156930072147742722,OphirGottlieb,100024370,True,2019-08-01 14:09:58+00:00,22042,292
flipped $twlo yesterday ah. another opportunity.,1156931574824226817,scalptrader1,1128458913731334145,False,2019-08-01 14:15:56+00:00,12,53
"$TWLO  
 
Good add 
UNJUSTIFIED at current price  
 
 Will be rewarded at this price  
 
$IGV $SPY $XLK",1156931645355823111,MadMraket,19052568,False,2019-08-01 14:16:13+00:00,1303,149
"$TWLO my too watch as we move out of the morning hour.

Failed to hold and sustain the red to green move. Watch und… https://t.co/u9xHrlpZgy",1156931985371045889,KAFinvesting,811277239094480896,False,2019-08-01 14:17:34+00:00,2166,125
"$TTD re-entry looks good now.  $TWLO everything good in report - earnings, rev, guidance.  Price will hopefully follow.",1156932712474656770,buffettvalue,720805809190404098,False,2019-08-01 14:20:28+00:00,92,427
"$TWLO Perfect setup #StockMarket #Equities #DayTrading #Trading #forex #TADAWUL #Daytrader #NASDAQ 
@meirbarak https://t.co/qYrLt31FOe",1156933021402062848,YassoMAmin,548395605,False,2019-08-01 14:21:41+00:00,432,42
"$TWLO 

Bot more stock.
Bot more calls.
Going green.",1156933287484411904,OphirGottlieb,100024370,True,2019-08-01 14:22:45+00:00,22041,292
@OphirGottlieb Added as well Ophir $twlo,1156933546663014407,Pharmdca,1884013189,False,2019-08-01 14:23:46+00:00,7304,301
"$TWLO 1$ bet that the 133 low will be taken out soon.
#ThursdayThoughts",1156934156519137280,AG1L1S,4738379375,False,2019-08-01 14:26:12+00:00,804,283
"Twilio $TWLO has 25,000 total watchers on Stocktwits and message volume is spiking today after earnings.

85% are b… https://t.co/bxq0Os4VF7",1156934460258050048,Stocktwits,14886375,True,2019-08-01 14:27:24+00:00,614308,123071
"RT @Stocktwits: Twilio $TWLO has 25,000 total watchers on Stocktwits and message volume is spiking today after earnings.

85% are bullish.…",1156934905558753282,AlertTrade,121158213,False,2019-08-01 14:29:10+00:00,133258,138070
$TWLO Green. Told ya 👇👇👇 https://t.co/bU4P1ct70T,1156936084611186688,OphirGottlieb,100024370,True,2019-08-01 14:33:52+00:00,22042,292
$TWLO 141.06 out this a.m.'s adder for nice gain; still holding half the orig position from last night after hours. https://t.co/sh76S3vs5J,1156937959309844481,ibex_matt,3571775352,False,2019-08-01 14:41:19+00:00,2174,268
$TWLO may regret trimming this because it has all the appearances of a runner to me. May get the chance to add-back… https://t.co/7FyonAc1V0,1156938480083034113,ibex_matt,3571775352,False,2019-08-01 14:43:23+00:00,2174,268
Added to $TWLO here at $141.20,1156938694416199680,buffettvalue,720805809190404098,False,2019-08-01 14:44:14+00:00,92,427
$TWLO !!!!!!!!👀👀👀👀👀👀 https://t.co/nTf1Qzex9B,1156938721955962880,OphirGottlieb,100024370,True,2019-08-01 14:44:20+00:00,22042,292
"RT @OphirGottlieb: $TWLO 

Bot more stock.
Bot more calls.
Going green.",1156938848921890816,GBaller,14153106,False,2019-08-01 14:44:51+00:00,300,1607
"$AYX  AWESOME! 
 
Hold for $140 level next !  
 
WHY WHY sell?????????? 
 
$AVLR $OKTA $ZS $TWLO",1156939523382808581,MadMraket,19052568,False,2019-08-01 14:47:31+00:00,1303,149
Traded $twlo 140s for 50% gain.  Done for today,1156939532698357760,RC_Barbee,298052933,False,2019-08-01 14:47:34+00:00,645,376
"RT @JJMFinancials: $TWLO (Twilio) down (8%) to $138/share after 7/26

Q2'19:
Rev: $275M, up 18%
Loss: ($93M)

162K Active Accounts in '19,…",1156940154994606080,JJMFinancials,908994764963504129,False,2019-08-01 14:50:02+00:00,239,60
"$TWLO
 
Bot 08/02/2019 141.00 C for $1.60
Sld @$2.60

That day I made 40% in 30 minutes while tweeting. https://t.co/bU4P1ct70T",1156940688086294528,OphirGottlieb,100024370,True,2019-08-01 14:52:09+00:00,22040,292
$TWLO and here we go! 🚀,1156940691995389952,ibex_matt,3571775352,False,2019-08-01 14:52:10+00:00,2174,268
"$TWLO my order was sitting at $135

it only came down to $135.55

now $142

😭😭😭😭😭😭😭",1156941249837817856,PeterTrader99,170562844,False,2019-08-01 14:54:23+00:00,3291,144
"$TWLO making nice move after selling below 130 A/H last night, now $142.5 https://t.co/u3LeIT2Gxe",1156942221112958976,OptionsHawk,61342056,False,2019-08-01 14:58:15+00:00,60306,482
"If I had one dollar left to my name... - https://t.co/tw06643Vty

$BTC $TLRY $FB $NVDA $BYND $TWLO $BKNG $AMZN… https://t.co/mtRfGzELrp",1156942484523671552,ExactOptionPick,364589590,False,2019-08-01 14:59:17+00:00,450,4
"RT @Roadmap2Retire: 2Q '19 Rev $275M (86.2% YoY growth)

$TWLO FY guidance raised

EV/Sales down considerably: LTM=19.6x, NTM=14.0x https:/…",1156942544326057985,416ash,70499348,False,2019-08-01 14:59:32+00:00,3435,3938
RT @QuantTradr: Morning Market Call 8/1/19 $SPY $KO $SNAP $SPX $MU $UBER $PINS $TWLO $LYFT $TSLA $NVDA $AMD $JPM $PFE $BA $GE $WMT $CVS $AA…,1156942879656423426,Gambiste1,1136370591517290496,False,2019-08-01 15:00:52+00:00,1384,2
"$TWLO $LOGM $RST $AYX:

Twilio (TWLO) Q2 Earnings and Revenues Surpass Estimates:

https://t.co/9up5vDEn5b",1156943494499438594,newswithvalue,2342215530,False,2019-08-01 15:03:18+00:00,990,0
"$TWLO  
 
Bullish engulfing and above ma50 
I said many times to BTD  
and said WHY? 
 Posted details FACTS about… https://t.co/fuGr1J1pSb",1156945057318080513,MadMraket,19052568,False,2019-08-01 15:09:31+00:00,1304,149
Lost on $TWLO due to FOMO. If i waited for the #15ORB play  it would have been difft. So had the patience for my ne… https://t.co/OpWfLv9VFt,1156946992351739905,PnoyTradr,804511722,False,2019-08-01 15:17:12+00:00,227,453
@OphirGottlieb $TWLO 9 Aug 145/150/155 call butterfly for 1.75,1156947829673193473,caegan,8149632,False,2019-08-01 15:20:32+00:00,585,2559
"$TWLO Reversal attempt off 50SMA after reporting earnings last night

Swing setup:
Long above 143.50
Stop @ 135
Tar… https://t.co/wXz47bu18s",1156948032530706432,TraderAmogh,3270306985,False,2019-08-01 15:21:20+00:00,6484,97
"$TWLO - back to business as usual. It didn’t get as low as it was in after hours trading last night, but still a bu… https://t.co/uOPJS2vCRT",1156948151175188482,ray1pell,263791330,False,2019-08-01 15:21:48+00:00,118,149
$TWLO $SPX added to my position in the morning and loving it. https://t.co/GeuhMfxrhO,1156948361456603136,SidDas04,230342285,False,2019-08-01 15:22:39+00:00,54,414
Also took some $TWLO off the 138 support level premarket. Half of my rebuys were premarket as well. Sometimes you g… https://t.co/yO5H6JjSNL,1156949624009175040,DickTrady,1115805036645376001,False,2019-08-01 15:27:40+00:00,385,934
$TWLO I.V. in the ATM 02-Aug-19 Drops -61.7%. Options Imply a Move of ±3.1% with 1 Days to Exp https://t.co/gNQ4Oh0e9u,1156949853223694336,MC_OptionTrades,818481118483742720,False,2019-08-01 15:28:34+00:00,1548,4
$twlo so nice $150 soon,1156950348592029696,Pennywinning7,2387611368,False,2019-08-01 15:30:32+00:00,965,293
Recommendation #HOLD for $TWLO with UB rating - 2.61 out of 5. https://t.co/dcgoDv20KG,1156951228313554944,1MinuteStock,2997788563,False,2019-08-01 15:34:02+00:00,2974,1323
@TCMLLC Same as $twlo,1156952263883141120,FastagIsrael,1573580502,False,2019-08-01 15:38:09+00:00,31,163
$TWLO today action https://t.co/1TBnAo5v7b,1156952482607767552,SwatOptions,106504911,False,2019-08-01 15:39:01+00:00,36805,60
"NEW POST: Kirkland is Not Just Costco's House Brand, Ya Know  https://t.co/qMfHJEhm2B  $KL $GDX $NUGT $QQQ $TWLO",1156952510294384640,chessNwine,65681636,False,2019-08-01 15:39:08+00:00,32096,6014
$SMLP Nice entry here...https://t.co/EU2YPhhke5 $XOM $KMI $PAA $EPD $WMB $ENB $HAL $MRO $CVX $MMLP $SPWR $MAXR $RLGY $ENPH $TWLO $AMZN $GOOG,1156952616791879680,herbied43,475089432,False,2019-08-01 15:39:33+00:00,3520,1047
"$TWLO

""We have the opportunity to change communications and customer engagement for decades to come. This is day o… https://t.co/Wff8bobcF7",1156954771422507008,vader7x,16371383,False,2019-08-01 15:48:07+00:00,15658,360
"RT @vader7x: $TWLO

""We have the opportunity to change communications and customer engagement for decades to come. This is day one, and we'…",1156954954164105216,jfhksar88,390399332,False,2019-08-01 15:48:50+00:00,513,1786
"@FastagIsrael No sir, not currently the same situation as those as $TWLO still remains under the 151 base pivot. Wo… https://t.co/J4sslTOfFn",1156955072397553664,TCMLLC,32362720,False,2019-08-01 15:49:19+00:00,6769,603
How relevant is the price to earnings ratio to trading? Not at all! Twilio Example: https://t.co/Uf0rwMKwq6 $TWLO… https://t.co/DkTNgQPEUq,1156956021581123584,Master_Charts,2308979646,False,2019-08-01 15:53:05+00:00,1070,54
also took a few small flyers on $EA and $TWLO broke even on $EA sold a bit too early after rocky morning and $TWLO… https://t.co/5f2RngQJF2,1156956437374894080,sxz18,14548570,False,2019-08-01 15:54:44+00:00,90,283
"Great morning push on $SPY. Filled #FOMC gap, key is to hold pullback into support. $SHOP $BYND $TWLO $QCOM great w… https://t.co/kUEyTOfdyg",1156957726708310017,psk2329,59485976,False,2019-08-01 15:59:51+00:00,3622,444
"Liquid Momentum: Focus List for the Week of July 8-12, $MA, $PYPL, $LIN, $TWLO, $PEP, $TGT...… https://t.co/eVVagAzjFg",1156958516705288192,Briefingcom,72928001,False,2019-08-01 16:03:00+00:00,22868,3353
"RT @victoriouscake: “RCS really turns messaging into essentially an app replacement for a whole lot of use cases.”- $TWLO, sometimes you wa…",1156958674432286720,BoogDmc,318577205,False,2019-08-01 16:03:37+00:00,165,718
Today action: $TWLO $PAAS $SBUX stars of the day.. $SNAP $GS can go next https://t.co/f96W3pn4BF,1156959467759636482,SwatOptions,106504911,False,2019-08-01 16:06:47+00:00,36801,60
"@PnoyTradr Yeah, $TWLO is a tough one to trade...  check out the reversal at the #15ORB low from the compressed ins… https://t.co/NcWLjkzsXM",1156960248713940994,TrueBubbleHead,923968748033335297,False,2019-08-01 16:09:53+00:00,5320,45
"RT @Briefingcom: Liquid Momentum: Focus List for the Week of July 8-12, $MA, $PYPL, $LIN, $TWLO, $PEP, $TGT... https://t.co/NufkqLOj08 #rel…",1156961826854170624,AlertTrade,121158213,False,2019-08-01 16:16:09+00:00,133260,138070
"@spectre_trades $TWOU  $13.445
Today’s Change
+0.645  (+5.04%)

$SPY $NVTA $TWOU $BYND $W $SHOP $QCOM $CRUS $TWLO… https://t.co/maGzMcHFL8",1156962305718046721,VegasTours,35573015,False,2019-08-01 16:18:03+00:00,11929,4899
"Midday Most Tweeted Big Caps, check out Gambiste Top 10: $BYND $TSLA $TWLO $SRPT $CLX $TWTR $GM $SQ $AMD $ROKU https://t.co/k3uyuEbRpJ",1156963472393084928,GambisteFinance,883064036308525056,False,2019-08-01 16:22:41+00:00,885,11
"RT @PatternProfits: Weekly Top 10...

1) $COUP
2) $AYX
3) $SHOP
4) $PAYS
5) $IIPR
6) $OLED
7) $TWLO
8) $MELI
9) $TEAM
10) $ZM",1156964970514571266,Rodpiee,222414668,False,2019-08-01 16:28:38+00:00,97,217
"Brian, $PAAS $SNAP $TWLO $SBUX, you got any?",1156965918595063809,SwatOptions,106504911,False,2019-08-01 16:32:25+00:00,36808,60
RT @apppro1: $TWLO maybe if it starts down it will end up. Whenever it starts up it end down.,1156967875623698433,yusufhameed,47121634,False,2019-08-01 16:40:11+00:00,844,1372
"RT @TrueBubbleHead: @PnoyTradr Yeah, $TWLO is a tough one to trade...  check out the reversal at the #15ORB low from the compressed inside…",1156968415086559232,paynej247,2391736411,False,2019-08-01 16:42:20+00:00,4196,1304
RT @PnoyTradr: Lost on $TWLO due to FOMO. If i waited for the #15ORB play  it would have been difft. So had the patience for my next trade…,1156968435663769600,paynej247,2391736411,False,2019-08-01 16:42:25+00:00,4196,1304
So far earnings season has been kind to some my positions: $TDOC $RPD $WRK $SFM $TWLO $ZNGA $NLSN $GOOG.. $SQ you are up next! 👀,1156968875965198336,newmoneyFC,3278201701,False,2019-08-01 16:44:10+00:00,1439,201
$TWLO profits locked in👍 https://t.co/QzztKIzJab,1156971037105381376,SeanUmi,1899398208,False,2019-08-01 16:52:45+00:00,159,60
earnings: $TWLO and $QCOM after the bell today.  $SHOP before market open tomorrow,1156974669297147904,realThetaGang,1141219522994507776,False,2019-08-01 17:07:11+00:00,78,3
Outside Day today: $W $TDG $TWLO ... https://t.co/Ya1wmaeD73,1156976329541246976,SwingTradeBot,2422703600,False,2019-08-01 17:13:47+00:00,3895,76
"Continued strength at $TWLO

Any guesses on who the Fortune 50 retailer can be?

https://t.co/CMy6kPhja4 https://t.co/f1Z6WWeV4H",1156977659655655427,Roadmap2Retire,1512267163,False,2019-08-01 17:19:04+00:00,4172,867
"RT @SwatOptions: Brian, $PAAS $SNAP $TWLO $SBUX, you got any?",1156977875247124480,Sandi_59,426413215,False,2019-08-01 17:19:55+00:00,52,240
RT @SwatOptions: Today action: $TWLO $PAAS $SBUX stars of the day.. $SNAP $GS can go next https://t.co/f96W3pn4BF,1156978057233752064,Sandi_59,426413215,False,2019-08-01 17:20:39+00:00,52,240
RT @SwatOptions: $TWLO today action https://t.co/1TBnAo5v7b,1156978201270411266,Sandi_59,426413215,False,2019-08-01 17:21:13+00:00,52,240
$ES_F $NQ_F $QQQ $GS $JPM $AAPL $NVDA $GOOG $TWLO $SHOP $BABA $TQQQ $SPY $SPX $DIA $IWM $CL_F $RSX $TVIX $UVXY https://t.co/RHdHU4DVTb,1156982215399682052,LarryLivinston,911634870568288256,False,2019-08-01 17:37:10+00:00,207,338
"+$22K what a good start of August👍🏻!!! All solid trades on $BYND $QCOM $SHOP $TWLO $CXO $FIVN EOD! 

$SPY $SPX $DIA… https://t.co/mVishNdyeF",1156983335299641345,SeanUmi,1899398208,False,2019-08-01 17:41:37+00:00,162,60
$TWLO https://t.co/obkxWtq7FZ,1156983928370151425,RippedTorn,87906631,False,2019-08-01 17:43:58+00:00,518,479
Added to $mrvl and $twlo longs,1156984809090166785,Value_equity,1008377903342551043,False,2019-08-01 17:47:28+00:00,136,189
Unusual volume in $QCOM $ASHR $TWLO,1156985317494153216,CheddarFlow,1004137473679679488,False,2019-08-01 17:49:30+00:00,3035,188
"If I had one dollar left to my name... - https://t.co/0UVMoKFYEt

$BTC $TLRY $FB $NVDA $BYND $TWLO $BKNG $AMZN… https://t.co/m7oHu40deC",1156987740594028548,ExactOptionPick,364589590,False,2019-08-01 17:59:07+00:00,450,4
"RT @SeanUmi: +$22K what a good start of August👍🏻!!! All solid trades on $BYND $QCOM $SHOP $TWLO $CXO $FIVN EOD! 

$SPY $SPX $DIA $QQQ $VIX…",1156992369788674048,Gambiste1,1136370591517290496,False,2019-08-01 18:17:31+00:00,1390,2
"$TWLO $SHOP:

How Twilio Stock Could Hit New All-Time Highs After Earnings:

https://t.co/zdAbNUnXJA",1156992547937542149,NewsToDesk,2344619544,False,2019-08-01 18:18:13+00:00,1747,0
$TWLO in Downtrend: Stochastic indicator penetrates oversold zone View odds for this and other indicators:… https://t.co/70m4HH060o,1156994509701386240,Tickeron,374729426,False,2019-08-01 18:26:01+00:00,632,811
"Due to China possibility hitting back on electronics, thinking of exiting $ROKU at a loss and entering $TWLO",1156996309389172737,kentuckyhug,1151308269597548545,False,2019-08-01 18:33:10+00:00,87,528
"$TWLO:

The Sell-Side Digs Into Twilio Earnings:

https://t.co/xSjYUDSQkc",1156998820342980613,newswelldone,2342763212,False,2019-08-01 18:43:09+00:00,965,0
What happened to the market 🙃. Bought more $aapl 208’s $twlo 137’s,1157000074120925184,Pharmdca,1884013189,False,2019-08-01 18:48:08+00:00,7304,301
Twilio Stock Could Hit New All-Time Highs After Earnings $TWLO https://t.co/T36GueObpy via @TheStreet,1157000169868496896,sjwcpa,145873294,False,2019-08-01 18:48:31+00:00,414,153
$TWLO buying a few more just Trump bluster the market overreacted I guess that report about the White House saying… https://t.co/Ncd0Hi14lP,1157000617723928576,LOD881019,720082832526184448,False,2019-08-01 18:50:17+00:00,16,158
$TWLO was at $150 just a few days ago. Earnings were stellar. Smoke will clear and new highs soon. $160 PT https://t.co/1cl2XZvtki,1157000838004584448,sjwcpa,145873294,False,2019-08-01 18:51:10+00:00,414,153
